Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,label
0.7996655,0.29645628,0.51717365,1.1750852,0.97450906,0.12987864,0.39791948,0.8182057,0.9918515,0.19189584,0.47166383,0.81666076,0.74179435,0.07501883,0.36513433,0.7649928,0.48084432,-0.2388552,0.065205865,0.626524,1
1.0435039,0.41800016,0.035474874,1.1750852,1.530811,0.003603898,-0.02010608,0.8182057,1.3498807,-0.07852617,0.27957118,0.81666076,0.8433692,0.110586435,0.30854818,0.7649928,0.509834,-0.37255427,-0.005206008,0.626524,1
1.2089336,0.6211451,-0.081216425,1.1750852,1.7227498,-0.23295653,0.033447117,0.8182057,1.332649,-0.29966125,0.25001338,0.81666076,0.93002313,0.09885399,0.40697485,0.7649928,0.48647484,-0.5590604,0.0441052,0.626524,1
1.2089336,0.6211451,-0.081216425,2.0735052,1.7227498,-0.23295653,0.033447117,1.6209698,1.332649,-0.29966125,0.25001338,1.8681716,0.93002313,0.09885399,0.40697485,1.0907831,0.48647484,-0.5590604,0.0441052,0.30669147,1
1.2089336,1.0561848,0.8072394,2.0206618,1.7227498,0.27610523,0.32008836,1.5615466,1.332649,0.5585146,0.38020617,1.8681716,0.93002313,0.2577317,0.47038475,1.1008123,0.48647484,-0.14247818,0.20084444,0.27833906,1
1.2089336,0.8158692,0.4173944,2.0206618,1.7227498,0.25152043,0.01292597,1.5615466,1.332649,0.2959823,0.30673748,1.8681716,0.93002313,0.003610478,0.5517584,1.1008123,0.48647484,-0.11132262,0.13105951,0.27833906,1
1.2089336,0.7252228,0.4032988,2.0206618,1.7227498,0.26559854,-0.009224754,1.5615466,1.332649,0.19381699,0.30673748,1.8681716,0.93002313,-0.041051358,0.56483126,1.1008123,0.48647484,-0.11294485,0.14376657,0.27833906,1
1.2089336,0.7252228,0.4032988,2.0206618,1.7227498,0.26559854,-0.009224754,1.5615466,1.332649,0.19381699,0.30673748,1.8681716,0.93002313,-0.041051358,0.56483126,1.1008123,0.48647484,-0.11294485,0.14376657,0.27833906,1
1.3680645,0.41657645,0.38696423,2.0206618,0.85759187,0.40161362,-0.120287076,1.5615466,1.2249334,0.8001256,0.23950994,1.8681716,0.92066556,0.5419781,0.5476994,1.1008123,0.27227917,0.2978307,0.4201988,0.27833906,1
1.0651624,0.13901304,0.5473328,2.0206618,0.8376419,0.18539298,-0.06377485,1.5615466,1.0261117,0.3178253,0.19932646,1.8681716,0.7331385,0.59313244,0.5770618,1.1008123,0.3061736,0.4039189,0.35237375,0.27833906,1
1.0651624,0.03862279,0.54183877,2.0206618,0.8376419,0.08908652,-0.12276859,1.5615466,1.0261117,0.2421168,0.13749032,1.8681716,0.7331385,0.5993853,0.61207175,1.1008123,0.3061736,0.43844128,0.36760584,0.27833906,1
0.74734616,0.1552738,0.06313182,2.0206618,0.55350256,0.02124321,-0.18716131,1.5615466,0.979844,0.49737245,0.3513814,1.8681716,0.9536898,0.5975519,0.87055564,1.1008123,0.64739776,0.37423208,0.59693015,0.27833906,1
0.87971026,0.67448586,0.4588777,2.0206618,0.719523,0.39379567,0.17075653,1.5615466,1.152228,0.5330886,0.6041026,1.8681716,1.0128435,0.6508662,0.79133624,1.1008123,0.8853637,0.4790832,0.76135254,0.27833906,1
0.90374535,0.89517087,0.6086266,2.0206618,0.8211287,0.655018,0.26763093,1.5615466,1.1272355,0.4617502,0.46551085,1.8681716,1.1254976,0.79345393,0.69623375,1.1008123,1.0204307,0.6414865,0.75464815,0.27833906,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
0.8268296,0.98042846,0.87882334,0.6909945,0.636335,0.80581814,0.74892306,0.26961902,0.84764194,0.5113806,0.6517863,0.5669085,0.7936279,0.59392536,0.42995194,0.32716203,0.30497774,0.2176977,0.16666672,0.3489307,1
1.5248636,0.89166725,0.5623513,0.6909945,1.3446213,0.21921457,0.2996401,0.26961902,0.9964634,0.32956463,0.30665648,0.5669085,0.80428785,0.1334801,0.43098217,0.32716203,0.27370498,-0.09083982,0.51137173,0.3489307,1
1.3241124,0.669821,0.79232943,0.6909945,1.2442018,0.066070735,0.22383551,0.26961902,1.1503806,0.37154618,0.37717,0.5669085,0.71224636,0.058548126,0.48861003,0.32716203,0.3548894,0.080621295,0.41546002,0.3489307,1
0.54141194,0.15729661,0.9117495,0.6909945,0.9945062,0.010625047,0.14646314,0.26961902,1.0296627,0.2042956,0.3061423,0.5669085,0.5922898,0.26290637,0.5988434,0.32716203,0.28721115,0.10014644,0.27071717,0.3489307,1
0.54141194,0.15729661,0.9117495,0.6909945,0.9945062,0.010625047,0.14646314,0.26961902,1.0296627,0.2042956,0.3061423,0.5669085,0.5922898,0.26290637,0.5988434,0.32716203,0.28721115,0.10014644,0.27071717,0.3489307,1
0.54141194,0.15729661,0.9117495,0.6909945,0.9945062,0.010625047,0.14646314,0.26961902,1.0296627,0.2042956,0.3061423,0.5669085,0.5922898,0.26290637,0.5988434,0.32716203,0.28721115,0.10014644,0.27071717,0.3489307,1
0.27876866,0.27838773,0.9117495,0.6909945,0.21252353,0.18610746,0.14646314,0.26961902,0.42684603,-0.29933438,0.3061423,0.5669085,0.9387483,0.7808293,0.5988434,0.32716203,0.54779303,0.6399849,0.27071717,0.3489307,1
0.6061921,0.23419212,0.65817785,0.76006085,0.3831249,0.11634207,-0.01682991,0.46970677,0.6574035,0.49319613,0.46778756,0.8890594,0.918447,0.7523918,0.7302188,0.9126567,0.36295554,0.62674654,0.39558768,0.57344735,1
0.073073395,0.58511525,0.3651809,0.56240237,0.022393692,0.30544418,-0.15814896,0.47213718,0.60270596,0.50674367,0.3064876,0.55919737,0.90831363,0.6499102,0.7335085,0.9362718,0.2995697,0.525405,0.5017394,0.49478748,1
0.27776524,0.8769418,0.03450952,0.47379577,-0.027341617,0.4711825,0.22761245,0.56421435,0.5808813,0.4027512,0.43480322,0.4482283,0.90941405,0.55502766,0.5854057,0.99971557,0.23178707,0.36810198,0.5316516,0.41901514,1
0.27776524,0.8555005,0.22752275,0.47379577,-0.027341617,0.32750082,0.3827903,0.56421435,0.5808813,0.13499793,0.35490915,0.4482283,0.90941405,0.5683469,0.7327414,0.99971557,0.23178707,0.3377699,0.42615426,0.41901514,1
0.1863827,0.41701445,-0.04209312,0.70704836,0.67123246,0.021681443,-0.15018532,0.59536743,1.0568835,0.3350714,0.24122587,0.40749627,0.88904,0.69951636,0.68336296,1.037257,0.6014746,0.45939955,0.4417682,0.53870547,1
0.22364083,0.41764107,0.11446479,0.81835896,0.5702692,-0.031091884,-0.16031982,0.6418694,0.90879786,0.32248476,0.12330456,0.27622712,0.7745899,0.6864197,0.6468296,1.0354172,0.6225312,0.4345058,0.5089722,0.57321703,1
0.22364083,0.41764107,0.11446479,0.81835896,0.5702692,-0.031091884,-0.16031982,0.6418694,0.90879786,0.32248476,0.12330456,0.27622712,0.7745899,0.6864197,0.6468296,1.0354172,0.6225312,0.4345058,0.5089722,0.57321703,1
0.3976514,-0.16272072,0.36078596,0.81835896,0.27889225,-0.12651041,-0.39688542,0.6418694,0.78769714,0.080249704,0.19351391,0.27622712,0.9423494,0.7217934,0.61507446,1.0354172,0.24994282,0.3727263,0.3537212,0.57321703,1
0.59813416,0.1118587,0.597309,0.81835896,0.26121715,-0.16415627,-0.2147324,0.6418694,0.7952824,0.36047864,0.07574053,0.27622712,0.8321872,0.71124613,0.5418624,1.0354172,0.3708145,0.38691267,0.39029935,0.57321703,1
0.69536203,0.69477737,0.73924756,0.81835896,0.24523331,0.28694943,0.014170093,0.6418694,0.4017369,0.17179844,0.13578427,0.27622712,0.57218844,0.55544835,0.7290306,1.0354172,0.44768298,0.4005417,0.27571,0.57321703,1
0.7529637,0.523435,0.6092397,0.7989401,0.36337593,-0.03951622,-0.41294593,0.4518736,0.79815346,0.07359547,0.13339728,0.37853798,0.74529034,0.504625,0.5256001,0.64471966,0.32614464,0.3757869,0.27666622,0.4043205,1
0.39562705,0.47101304,0.49981773,0.5280128,0.35898837,-0.032901898,-0.2461273,0.30831584,0.8538973,0.11758459,0.16328135,0.43165907,0.63259786,0.55011934,0.3119748,0.6033486,0.20349962,0.20909116,0.26026434,0.5093956,1
0.24110012,0.5543548,0.3058453,0.1898415,0.27161804,0.42100033,-0.39299607,0.22004923,0.4263261,0.47699407,0.12791038,0.16256441,0.6749858,0.5795112,0.40947044,0.6278478,0.12188003,0.41539928,0.1608549,0.43095604,1
0.6144318,0.51165843,0.634576,1.0133262,0.39790007,0.13324612,-0.5521605,0.6746661,0.7476885,0.2625753,-0.08376857,1.0037792,0.7496787,0.6386248,0.5760819,0.9325982,0.38771173,0.4001468,0.15212773,0.25748447,1
0.63810796,0.6893914,0.7100665,1.024886,0.4789562,-0.1060085,-0.5462855,0.7055182,0.7065521,0.03091518,-0.08505152,1.00149,0.8643367,0.60594386,0.60145193,0.95108014,0.2977121,0.39299825,0.15089448,0.22440463,1
0.17179093,0.35756657,0.49751714,0.16403456,0.3566833,-0.15712628,-0.10714522,0.16468701,0.76230896,-0.13838162,0.25048226,0.6718997,0.83840907,0.67069596,0.6903878,0.64242756,0.2960204,0.46360388,0.3835055,0.3378469,1
0.4988836,0.47883487,0.6211697,0.45696422,0.45623186,0.0905185,-0.116409466,0.38451585,0.90011585,0.12205038,0.3766031,0.67487305,0.8422986,0.7192329,0.60296,0.4918652,0.29297945,0.17741458,0.36905098,0.5095554,1
0.7930906,0.5051355,0.41715696,0.607361,0.54835135,0.30414695,-0.2221928,0.51545215,0.8988222,0.40860742,0.28936547,0.6156215,0.96029055,0.5108354,0.41120222,0.51919085,0.4168797,0.23492825,0.35090905,0.64968973,1
0.91918284,0.3446828,0.16232324,0.607361,0.66453457,0.3180443,-0.39962834,0.51545215,0.7791967,0.40408933,0.26531103,0.6156215,0.6761144,0.6559534,0.44113973,0.51919085,0.28667536,0.39059278,0.3089649,0.64968973,1
0.42706206,0.052757893,0.18502797,0.607361,0.5000809,0.011433028,-0.2223083,0.51545215,0.94847476,0.031779144,0.26834297,0.6156215,0.68959147,0.631421,0.5634794,0.51919085,0.26458248,0.42120993,0.3855766,0.64968973,1
0.586405,0.26748154,0.35532722,0.607361,0.54959244,-0.39126667,0.037362013,0.51545215,0.96169776,0.079656705,-0.13498603,0.6156215,0.7510797,0.577277,0.60958254,0.51919085,0.41198036,0.44702017,0.37651736,0.64968973,1
0.5579417,0.33270332,0.35532722,0.607361,0.49392128,-0.093367934,0.037362013,0.51545215,0.87215436,0.15079686,-0.13498603,0.6156215,0.6541711,0.7147356,0.60958254,0.51919085,0.33925843,0.3160755,0.37651736,0.64968973,1
0.60749197,0.54892707,0.6837184,0.607361,0.5993252,0.17082384,0.0875656,0.51545215,0.5538706,0.4593232,0.17863603,0.6156215,0.63531274,0.66689926,0.49673113,0.51919085,0.2557631,0.18613172,0.4534836,0.64968973,1
0.60049397,0.6634613,0.66415584,0.607361,0.65671194,0.4118566,-0.16566943,0.51545215,0.5538706,0.4704933,0.09070369,0.6156215,0.6748981,0.645921,0.30492613,0.51919085,0.24278034,0.19699407,0.2266683,0.64968973,1
0.60049397,0.36155623,-0.047292754,0.607361,0.65671194,-0.2812547,-0.2547787,0.51545215,0.5538706,0.2803434,0.23939015,0.6156215,0.6748981,0.3946098,0.52101237,0.51919085,0.24278034,0.22133105,0.22934033,0.64968973,1
0.60049397,0.37688917,0.21935025,0.607361,0.65671194,0.10889637,-0.25452912,0.51545215,0.5538706,0.36924428,0.22472335,0.6156215,0.6748981,0.3919169,0.5891487,0.51919085,0.24278034,0.10182138,0.24737875,0.64968973,1
0.60049397,0.29379496,0.21848474,0.607361,0.65671194,0.06846445,-0.18967363,0.51545215,0.5538706,0.3098648,0.22800426,0.6156215,0.6748981,0.40765843,0.46561992,0.51919085,0.24278034,-0.10926868,0.23060897,0.64968973,1
0.60049397,0.44413605,-0.13537346,0.607361,0.65671194,-0.43717,-0.4772624,0.51545215,0.5538706,-0.13441634,0.09498189,0.6156215,0.6748981,0.32203743,0.6337584,0.51919085,0.24278034,-0.1972146,0.19187808,0.64968973,1
1.3172171,0.33074006,0.45100397,0.607361,1.1801387,0.108870596,-0.17432158,0.51545215,1.0769266,0.08572012,0.13186845,0.6156215,0.90846854,0.68742627,0.5424815,0.51919085,0.53658646,0.44520634,0.3369006,0.64968973,1
1.2625257,0.60245705,0.6069941,0.607361,1.1844102,0.23641562,-0.16583788,0.51545215,1.0554713,0.12882397,0.18097243,0.6156215,0.88952476,0.6334986,0.54107,0.51919085,0.568976,0.38681617,0.3933537,0.64968973,1
1.2075225,0.9607722,0.42932254,0.607361,0.9953695,0.40354165,0.06351366,0.51545215,0.90225726,0.14934228,0.38778836,0.6156215,0.85699004,0.62496203,0.68774754,0.51919085,0.63440937,0.4373693,0.43792737,0.64968973,1
0.16338244,0.5881226,0.47732633,1.56296,0.6195196,0.20133644,0.018522836,1.433862,0.8181897,0.22746687,0.37125987,0.8656852,0.666884,0.63199985,0.605628,0.9352355,0.35521725,0.35370523,0.3876119,0.520141,1
0.350414,0.076532535,0.49067488,1.5286988,0.7244009,0.011717723,-0.2643194,1.2924701,0.73362505,0.043842975,0.25493297,0.9152108,0.6952211,0.5789788,0.5279456,0.9031117,0.33183733,0.4508322,0.18234359,0.6174215,1
0.47517282,0.35958964,0.6869629,1.5140511,0.74754274,0.06817069,-0.15705061,1.1257011,0.70555294,-0.22180864,0.20335157,0.90182203,0.72679925,0.40585905,0.6118307,0.8750752,0.41297796,0.65757614,0.15664281,0.6953926,1
0.47517282,0.35958964,0.6869629,1.5140511,0.74754274,0.06817069,-0.15705061,1.1257011,0.70555294,-0.22180864,0.20335157,0.90182203,0.72679925,0.40585905,0.6118307,0.8750752,0.41297796,0.65757614,0.15664281,0.6953926,1
0.77609843,0.35958964,0.6869629,1.5140511,0.38182503,0.06817069,-0.15705061,1.1257011,0.8250228,-0.22180864,0.20335157,0.90182203,0.95640934,0.40585905,0.6118307,0.8750752,0.8042358,0.65757614,0.15664281,0.6953926,1
0.5875765,0.5455702,0.77765363,1.1144993,0.53325486,0.14817822,0.48387635,1.052286,0.9260707,0.4327615,0.8497313,0.87189513,0.91920936,0.6193913,0.49111193,0.99662995,0.67406744,0.5143222,0.37709975,0.6456295,1
0.21042323,0.7171734,0.6578606,1.0844415,0.63215196,0.15642887,0.20176947,1.0096895,0.7470952,0.13163926,0.4630786,0.8853247,0.89518327,0.6597327,0.4826582,0.86007667,0.446594,0.40891615,0.3332811,0.5873928,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,0.29536816,0.5227138,1.0810784,0.90260464,0.46486098,1.1159456,0.66066366,1.1025754,-0.036680978,0.5322634,0.52136767,0.69810176,0.4516663,0.32855055,0.5934549,0.33769596,0.06775672,0.09152222,0.2052977,1
0.97580755,1.1774251,0.57000864,1.0810784,0.90260464,0.7788895,0.3583886,0.66066366,1.1025754,0.3321572,0.27293435,0.52136767,0.69810176,0.4143639,0.41240588,0.5934549,0.33769596,0.13553391,0.20179573,0.2052977,1
0.97580755,1.1774251,0.7969582,1.0810784,0.90260464,0.7788895,0.4527363,0.66066366,1.1025754,0.3321572,-0.012754483,0.52136767,0.69810176,0.4143639,0.2510446,0.5934549,0.33769596,0.13553391,0.24593613,0.2052977,1
0.97580755,1.2869935,0.7969582,1.0810784,0.90260464,1.1045083,0.4527363,0.66066366,1.1025754,0.86533004,-0.012754483,0.52136767,0.69810176,0.5888035,0.2510446,0.5934549,0.33769596,0.4792637,0.24593613,0.2052977,1
0.97580755,1.359603,0.8860668,1.0810784,0.90260464,1.1862944,0.555333,0.66066366,1.1025754,0.96992046,0.76680285,0.52136767,0.69810176,0.7277144,0.65153563,0.5934549,0.33769596,0.40849942,0.6117428,0.2052977,1
0.97580755,1.4678054,0.70463735,1.0810784,0.90260464,1.1961789,0.46133122,0.66066366,1.1025754,0.86514366,0.5748825,0.52136767,0.69810176,0.8942495,0.5765857,0.5934549,0.33769596,0.41592908,0.66702545,0.2052977,1
0.97580755,1.4678054,0.5604785,1.0810784,0.90260464,1.1961789,0.30599383,0.66066366,1.1025754,0.86514366,0.48534912,0.52136767,0.69810176,0.8942495,0.54507,0.5934549,0.33769596,0.41592908,0.69942147,0.2052977,1
0.97580755,1.1644413,0.5604785,1.0810784,0.90260464,0.7778517,0.30599383,0.66066366,1.1025754,0.94251436,0.48534912,0.52136767,0.69810176,0.8023159,0.54507,0.5934549,0.33769596,0.5555908,0.69942147,0.2052977,1
1.312711,0.97149926,0.5604785,1.0810784,1.1501883,0.56547326,0.30599383,0.66066366,1.4012467,0.9350295,0.48534912,0.52136767,1.380593,0.44943455,0.54507,0.5934549,0.51451325,0.3140255,0.69942147,0.2052977,1
1.312711,0.77730227,0.8556411,1.0810784,1.1501883,0.39540705,0.31745237,0.66066366,1.4012467,0.74289054,0.27561453,0.52136767,1.380593,0.6169426,0.70277613,0.5934549,0.51451325,0.36536312,0.46288937,0.2052977,1
1.312711,0.75089085,0.9973331,0.5508155,1.1501883,0.3699675,0.31276947,0.16010828,1.4012467,0.71473086,0.3531226,0.6632058,1.380593,0.63282883,0.62969685,0.7502138,0.51451325,0.3181678,0.33742705,0.82182264,1
0.6468056,0.29790562,0.8755245,0.5508155,0.78203994,0.062960014,0.076312,0.16010828,1.1641498,0.4640653,0.20329182,0.6632058,0.97307396,0.46975374,0.584994,0.7502138,0.60514146,0.1747239,0.15482064,0.82182264,1
0.6024629,0.13821092,0.6043188,1.2595861,0.7987266,-0.22625716,-0.07106849,1.1221056,1.1765866,0.28284127,-0.04467005,1.2572606,0.9783956,0.5399273,0.5498544,1.0217724,0.61817527,0.17627648,0.2548789,0.47639522,1
0.74162716,0.6761503,0.8967274,1.4231412,0.81680506,0.28342953,0.4182109,1.3301827,1.1219563,0.3943647,0.37812,1.2511322,0.99004835,0.62250626,0.45169246,1.1129262,0.6185977,0.23864284,0.32798806,0.41521847,1
1.6411642,1.0095048,0.9754524,1.3606408,1.300598,0.58221704,0.5056504,1.0687162,1.3666942,0.37346372,0.37812,1.1428443,0.8824293,0.645033,0.44966438,0.7446824,0.6611305,0.36831,0.34287468,0.44463003,1
0.98161334,0.11788734,0.6952501,1.4035505,1.1849028,0.2910873,0.5466537,0.958044,1.143008,0.21112956,0.72549677,1.0841241,0.8963986,0.4968717,0.3630739,0.61011213,0.4718385,0.193594,0.35907337,0.38047436,1
0.9492697,0.7075713,0.98071015,1.203392,1.1191226,0.5566564,0.7806796,0.8569852,1.1474122,0.653971,0.73932624,1.0854722,0.82391727,0.5319485,0.2917873,0.7490274,0.6103772,0.25780246,0.36093765,0.35804498,1
0.90606576,0.6120197,1.1295881,0.79439265,1.0132643,0.67572767,0.8170247,0.54265034,1.2107773,0.4749573,0.59091526,0.5764352,0.913281,0.506514,0.30149433,0.76420075,0.52493966,0.24973413,0.26091748,0.3199796,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,1.319065,0.9660881,1.474642,0.47158006,0.9816463,0.6650956,1.2711079,0.5627203,0.8880939,0.83078384,0.8021665,0.95841837,0.7784181,0.46622545,0.6900977,0.49363044,0.18255673,0.10117446,0.35360795,1
0.3180887,0.812209,1.2092266,1.474642,0.47158006,0.31767634,0.45075452,1.2711079,0.5627203,0.077357315,0.3905188,0.8021665,0.95841837,0.6236855,0.48909402,0.6900977,0.49363044,0.27958533,0.3556177,0.35360795,1
0.3180887,0.812209,1.2836363,1.474642,0.47158006,0.31767634,0.78441614,1.2711079,0.5627203,0.077357315,0.5479915,0.8021665,0.95841837,0.6236855,0.58428675,0.6900977,0.49363044,0.27958533,0.37846836,0.35360795,1
0.3180887,1.0809777,1.2396449,1.474642,0.47158006,0.78563577,0.92733216,1.2711079,0.5627203,0.9166415,0.49688348,0.8021665,0.95841837,0.7645463,0.617127,0.6900977,0.49363044,0.1697774,0.4842802,0.35360795,1
0.3180887,0.9714109,0.84497494,1.474642,0.47158006,0.8200671,0.69238275,1.2711079,0.5627203,0.41828188,0.18273534,0.8021665,0.95841837,0.72055644,0.6382754,0.6900977,0.49363044,0.1936967,0.42980462,0.35360795,1
0.3180887,0.9714109,0.7541131,1.474642,0.47158006,0.8200671,0.43855166,1.2711079,0.5627203,0.41828188,-0.049449142,0.8021665,0.95841837,0.72055644,0.65106714,0.6900977,0.49363044,0.1936967,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
0.3180887,0.63171655,0.7541131,1.474642,0.47158006,0.12249134,0.43855166,1.2711079,0.5627203,0.48648104,-0.049449142,0.8021665,0.95841837,0.1711529,0.65106714,0.6900977,0.49363044,0.16893345,0.4989726,0.35360795,1
